ccode,dcode,schoolid,objectcode,restricted,unrestricted,total
01,61259,0100065,9660-9669,0,0,0
01,61259,0100065,9711,0,73.72,73.72
01,61259,0100065,9712,0,0,0
01,61259,0100065,9713,0,21924.43,21924.43
01,61259,0100065,9719,0,0,0
01,61259,0100065,9730,0,0,0
01,61259,0100065,9740,0,0,0
01,61259,0100065,9770,0,0,0
01,61259,0100065,"9775, 9780",0,0,0
01,61259,0100065,9790,0,300017.97,300017.97
01,61259,0100065,9791,0,115163.09,115163.09
01,61259,0100065,"9793, 9795",26384,105755.91,132139.91
01,61259,0100065,LocalRevAO,0,2474,2474
01,61259,0100065,StateRevAO,105564.04,25210.79,130774.83
01,61259,0100065,StateRevSE,0,0,0
01,61259,0100123,1100,60000,60000,120000
01,61259,0100123,1200,0,0,0
01,61259,0100123,1300,0,15000,15000
01,61259,0100123,1900,0,0,0
01,61259,0100123,2100,0,0,0
01,61259,0100123,2200,1637.56,4938.85,6576.41
01,61259,0100123,2300,0,30916.56,30916.56
01,61259,0100123,2400,0,27766.66,27766.66
01,61259,0100123,2900,0,92092.29,92092.29
01,61259,0100123,3101-3102,0,0,0
01,61259,0100123,3201-3202,0,0,0
01,61259,0100123,3301-3302,4120.69,8241.38,12362.07
01,61259,0100123,3401-3402,3113.16,6226.32,9339.48
01,61259,0100123,3501-3502,5326.85,10653.69,15980.54
01,61259,0100123,3601-3602,4266.74,8533.48,12800.22
01,61259,0100123,3701-3702,0,0,0
01,61259,0100123,3801-3802,0,0,0
01,61259,0100123,3901-3902,0,0,0
01,61259,0100123,4100,5689.61,0,5689.61
01,61259,0100123,4200,3425.79,3425.79,6851.58
01,61259,0100123,4300,2700.13,8645.47,11345.6
01,61259,0100123,4400,0,4446.19,4446.19
01,61259,0100123,4700,0,5152.59,5152.59
01,61259,0100123,5200,0,1225,1225
01,61259,0100123,5300,0,225,225
01,61259,0100123,5400,0,1799,1799
01,61259,0100123,5500,0,35191.19,35191.19
01,61259,0100123,5600,0,68078.49,68078.49
01,61259,0100123,5800,0,69541.17,69541.17
01,61259,0100123,5900,0,3168.15,3168.15
01,61259,0100123,6100-6170,0,0,0
01,61259,0100123,6200,0,0,0
01,61259,0100123,6300,0,0,0
01,61259,0100123,6400,0,0,0
01,61259,0100123,6500,0,0,0
01,61259,0100123,6900,0,25678,25678
01,61259,0100123,7110-7143,0,0,0
01,61259,0100123,7211-7213,0,0,0
01,61259,0100123,7221-7223AO,0,0,0
01,61259,0100123,7221-7223SE,0,30382.82,30382.82
01,61259,0100123,7280-7299,0,0,0
01,61259,0100123,7438,0,0,0
01,61259,0100123,7439,0,0,0
01,61259,0100123,7630-7699,0,0,0
01,61259,0100123,8011,0,0,0
01,61259,0100123,8015,0,290882,290882
01,61259,0100123,8019,0,0,0
01,61259,0100123,8020-8039,0,0,0
01,61259,0100123,8040-8079,0,0,0
01,61259,0100123,8080-8089,0,0,0
01,61259,0100123,"8091, 8097",0,0,0
01,61259,0100123,8092,0,0,0
01,61259,0100123,"8110, 8260-8299",11257.54,0,11257.54
01,61259,0100123,"8181, 8182",0,0,0
01,61259,0100123,8220,0,0,0
01,61259,0100123,8290,35452.19,0,35452.19
01,61259,0100123,8480,0,32649,32649
01,61259,0100123,8780,0,142853,142853
01,61259,0100123,8930-8979,0,0,0
01,61259,0100123,8980-8999,0,0,0
01,61259,0100123,9110,0,0,0
01,61259,0100123,9111,0,0,0
01,61259,0100123,9120,0,140829.23,140829.23
01,61259,0100123,9130,0,0,0
01,61259,0100123,9135,0,0,0
01,61259,0100123,9140,0,0,0
01,61259,0100123,9150,0,0,0
01,61259,0100123,9200,0,0,0
01,61259,0100123,9290,0,0,0
01,61259,0100123,9320,0,0,0
01,61259,0100123,9330,0,15000,15000
01,61259,0100123,9340,0,20716,20716
01,61259,0100123,9400-9499,0,75073.19,75073.19
01,61259,0100123,9500,0,1311.2,1311.2
01,61259,0100123,9590,0,0,0
01,61259,0100123,9640,0,0,0
01,61259,0100123,9650,0,0,0
01,61259,0100123,9660-9669,0,0,0
01,61259,0100123,9711,0,0,0
01,61259,0100123,9712,0,0,0
01,61259,0100123,9713,0,15000,15000
01,61259,0100123,9719,0,0,0
01,61259,0100123,9730,0,0,0
01,61259,0100123,9740,0,0,0
01,61259,0100123,9770,0,0,0
01,61259,0100123,"9775, 9780",0,0,0
01,61259,0100123,9790,0,235307.22,235307.22
01,61259,0100123,9791,0,196872.82,196872.82
01,61259,0100123,"9793, 9795",0,66840.18,66840.18
01,61259,0100123,LocalRevAO,0,33729.82,33729.82
01,61259,0100123,StateRevAO,43570.8,7808.49,51379.29
01,61259,0100123,StateRevSE,0,0,0
01,61259,0101469,1100,39677,258771.49,298448.49
01,61259,0101469,1200,0,0,0
01,61259,0101469,1300,0,180534.25,180534.25
01,61259,0101469,1900,0,0,0
01,61259,0101469,2100,0,10911.28,10911.28
01,61259,0101469,2200,0,54024,54024
01,61259,0101469,2300,0,2000,2000
01,61259,0101469,2400,0,77409.56,77409.56
01,61259,0101469,2900,0,0,0
01,61259,0101469,3101-3102,1843,29568.29,31411.29
01,61259,0101469,3201-3202,0,0,0
01,61259,0101469,3301-3302,502,8055.82,8557.82
01,61259,0101469,3401-3402,2724,43710.53,46434.53
01,61259,0101469,3501-3502,166,2669.65,2835.65
01,61259,0101469,3601-3602,1055,16929.02,17984.02
01,61259,0101469,3701-3702,0,0,0
01,61259,0101469,3801-3802,0,0,0
01,61259,0101469,3901-3902,1645,26387.6,28032.6
01,61259,0101469,4100,0,35504.19,35504.19
01,61259,0101469,4200,0,0,0
01,61259,0101469,4300,0,33424.13,33424.13
01,61259,0101469,4400,0,69396.64,69396.64
01,61259,0101469,4700,0,10865.8,10865.8
01,61259,0101469,5200,0,10416.15,10416.15
01,61259,0101469,5300,0,330,330
01,61259,0101469,5400,0,1912,1912
01,61259,0101469,5500,0,0,0
01,61259,0101469,5600,0,91808.85,91808.85
01,61259,0101469,5800,0,72988.09,72988.09
01,61259,0101469,5900,0,7773.73,7773.73
01,61259,0101469,6100-6170,0,0,0
01,61259,0101469,6200,0,0,0
01,61259,0101469,6300,0,0,0
01,61259,0101469,6400,0,0,0
01,61259,0101469,6500,0,0,0
01,61259,0101469,6900,0,0,0
01,61259,0101469,7110-7143,0,0,0
01,61259,0101469,7211-7213,0,0,0
01,61259,0101469,7221-7223AO,0,0,0
01,61259,0101469,7221-7223SE,0,30591,30591
01,61259,0101469,7280-7299,0,50583,50583
01,61259,0101469,7438,0,0,0
01,61259,0101469,7439,0,0,0
01,61259,0101469,7630-7699,0,0,0
01,61259,0101469,8011,0,0,0
01,61259,0101469,8015,0,381166,381166
01,61259,0101469,8019,0,0,0
01,61259,0101469,8020-8039,0,0,0
01,61259,0101469,8040-8079,0,0,0
01,61259,0101469,8080-8089,0,0,0
01,61259,0101469,"8091, 8097",0,0,0
01,61259,0101469,8092,0,0,0
01,61259,0101469,"8110, 8260-8299",0,0,0
01,61259,0101469,"8181, 8182",0,0,0
01,61259,0101469,8220,0,0,0
01,61259,0101469,8290,47612,0,47612
01,61259,0101469,8480,0,38281,38281
01,61259,0101469,8780,0,149650,149650
01,61259,0101469,8930-8979,0,948659.56,948659.56
01,61259,0101469,8980-8999,0,0,0
01,61259,0101469,9110,0,0,0
01,61259,0101469,9111,0,0,0
01,61259,0101469,9120,0,731999.93,731999.93
01,61259,0101469,9130,0,0,0
01,61259,0101469,9135,0,0,0
01,61259,0101469,9140,0,0,0
01,61259,0101469,9150,0,0,0
01,61259,0101469,9200,0,99380.98,99380.98
01,61259,0101469,9290,0,0,0
01,61259,0101469,9320,0,0,0
01,61259,0101469,9330,0,5020.27,5020.27
01,61259,0101469,9340,0,68750,68750
01,61259,0101469,9400-9499,0,0,0
01,61259,0101469,9500,0,243152.69,243152.69
01,61259,0101469,9590,0,0,0
01,61259,0101469,9640,0,50000,50000
01,61259,0101469,9650,0,0,0
01,61259,0101469,9660-9669,0,200000,200000
01,61259,0101469,9711,0,0,0
01,61259,0101469,9712,0,0,0
01,61259,0101469,9713,0,5020.27,5020.27
01,61259,0101469,9719,0,0,0
01,61259,0101469,9730,0,0,0
01,61259,0101469,9740,0,0,0
01,61259,0101469,9770,0,0,0
01,61259,0101469,"9775, 9780",0,0,0
01,61259,0101469,9790,0,406978.22,406978.22
01,61259,0101469,9791,0,0,0
01,61259,0101469,"9793, 9795",0,0,0
01,61259,0101469,LocalRevAO,0,0,0
01,61259,0101469,StateRevAO,0,20807,20807
01,61259,0101469,StateRevSE,0,0,0
01,61259,0106468,1100,0,96551.38,96551.38
01,61259,0106468,1200,0,0,0
01,61259,0106468,1300,0,0,0
01,61259,0106468,1900,0,0,0
01,61259,0106468,2100,0,13000,13000
01,61259,0106468,2200,0,0,0
01,61259,0106468,2300,0,0,0
01,61259,0106468,2400,0,0,0
01,61259,0106468,2900,0,0,0
01,61259,0106468,3101-3102,0,0,0
01,61259,0106468,3201-3202,0,0,0
01,61259,0106468,3301-3302,0,4248,4248
01,61259,0106468,3401-3402,0,6372,6372
01,61259,0106468,3501-3502,0,3282,3282
01,61259,0106468,3601-3602,0,2847,2847
01,61259,0106468,3701-3702,0,7385,7385
01,61259,0106468,3801-3802,0,0,0
01,61259,0106468,3901-3902,0,0,0
01,61259,0106468,4100,0,5000,5000
01,61259,0106468,4200,0,2500,2500
01,61259,0106468,4300,0,2038,2038
01,61259,0106468,4400,0,0,0
01,61259,0106468,4700,0,0,0
01,61259,0106468,5200,0,205,205
01,61259,0106468,5300,0,0,0
01,61259,0106468,5400,0,8000,8000
01,61259,0106468,5500,0,4000,4000
01,61259,0106468,5600,0,14436,14436
01,61259,0106468,5800,0,5000,5000
01,61259,0106468,5900,0,0,0
01,61259,0106468,6100-6170,0,0,0
01,61259,0106468,6200,0,0,0
01,61259,0106468,6300,0,0,0
01,61259,0106468,6400,0,0,0
01,61259,0106468,6500,0,0,0
01,61259,0106468,6900,0,0,0
01,61259,0106468,7110-7143,0,0,0
01,61259,0106468,7211-7213,0,0,0
01,61259,0106468,7221-7223AO,0,0,0
01,61259,0106468,7221-7223SE,0,0,0
01,61259,0106468,7280-7299,0,0,0
01,61259,0106468,7438,0,0,0
01,61259,0106468,7439,0,0,0
01,61259,0106468,7630-7699,0,0,0
01,61259,0106468,8011,0,0,0
01,61259,0106468,8015,0,104393,104393
01,61259,0106468,8019,0,0,0
01,61259,0106468,8020-8039,0,0,0
01,61259,0106468,8040-8079,0,0,0
01,61259,0106468,8080-8089,0,0,0
01,61259,0106468,"8091, 8097",0,0,0
01,61259,0106468,8092,0,0,0
01,61259,0106468,"8110, 8260-8299",0,14513.26,14513.26
01,61259,0106468,"8181, 8182",0,0,0
01,61259,0106468,8220,0,0,0
01,61259,0106468,8290,0,0,0
01,61259,0106468,8480,0,13383,13383
01,61259,0106468,8780,0,39048,39048
01,61259,0106468,8930-8979,0,0,0
01,61259,0106468,8980-8999,0,0,0
01,61259,0106468,9110,0,0,0
01,61259,0106468,9111,0,0,0
01,61259,0106468,9120,0,9719.95,9719.95
01,61259,0106468,9130,0,0,0
01,61259,0106468,9135,0,0,0
01,61259,0106468,9140,0,0,0
01,61259,0106468,9150,0,0,0
01,61259,0106468,9200,0,0,0
01,61259,0106468,9290,0,0,0
01,61259,0106468,9320,0,0,0
01,61259,0106468,9330,0,0,0
01,61259,0106468,9340,0,0,0
01,61259,0106468,9400-9499,0,0,0
01,61259,0106468,9500,0,0,0
01,61259,0106468,9590,0,0,0
01,61259,0106468,9640,0,0,0
01,61259,0106468,9650,0,0,0
01,61259,0106468,9660-9669,0,0,0
01,61259,0106468,9711,0,0,0
01,61259,0106468,9712,0,0,0
01,61259,0106468,9713,0,0,0
01,61259,0106468,9719,0,0,0
01,61259,0106468,9730,0,0,0
01,61259,0106468,9740,0,0,0
01,61259,0106468,9770,0,0,0
01,61259,0106468,"9775, 9780",0,0,0
01,61259,0106468,9790,0,9719.95,9719.95
01,61259,0106468,9791,0,300.4,300.4
01,61259,0106468,"9793, 9795",0,7785.6,7785.6
01,61259,0106468,LocalRevAO,0,5161.07,5161.07
01,61259,0106468,StateRevAO,0,0,0
01,61259,0106468,StateRevSE,0,0,0
01,61259,0106906,1100,49509,465697.16,515206.16
01,61259,0106906,1200,0,0,0
01,61259,0106906,1300,0,0,0
01,61259,0106906,1900,0,0,0
01,61259,0106906,2100,0,0,0
01,61259,0106906,2200,0,0,0
01,61259,0106906,2300,0,0,0
01,61259,0106906,2400,0,80999.88,80999.88
01,61259,0106906,2900,0,0,0
01,61259,0106906,3101-3102,0,2498.1,2498.1
01,61259,0106906,3201-3202,0,0,0
01,61259,0106906,3301-3302,4005.28,44091.26,48096.54
01,61259,0106906,3401-3402,7426.35,82534.3,89960.65
01,61259,0106906,3501-3502,440.63,4918.98,5359.61
01,61259,0106906,3601-3602,1118.9,12368.07,13486.97
01,61259,0106906,3701-3702,0,1050.82,1050.82
01,61259,0106906,3801-3802,0,0,0
01,61259,0106906,3901-3902,0,2159.21,2159.21
01,61259,0106906,4100,5564.52,313.61,5878.13
01,61259,0106906,4200,0,210.56,210.56
01,61259,0106906,4300,1651.27,35862.98,37514.25
01,61259,0106906,4400,556.6,11552.36,12108.96
01,61259,0106906,4700,0,16801.32,16801.32
01,61259,0106906,5200,1555.25,1762.98,3318.23
01,61259,0106906,5300,0,3461.9,3461.9
01,61259,0106906,5400,0,3551.12,3551.12
01,61259,0106906,5500,3000,44002.79,47002.79
01,61259,0106906,5600,4352.52,212548.5,216901.02
01,61259,0106906,5800,8231.25,67911.99,76143.24
01,61259,0106906,5900,502.87,13772.79,14275.66
01,61259,0106906,6100-6170,0,0,0
01,61259,0106906,6200,0,0,0
01,61259,0106906,6300,0,0,0
01,61259,0106906,6400,0,0,0
01,61259,0106906,6500,0,0,0
01,61259,0106906,6900,0,1505.75,1505.75
01,61259,0106906,7110-7143,0,0,0
01,61259,0106906,7211-7213,0,979.09,979.09
01,61259,0106906,7221-7223AO,0,0,0
01,61259,0106906,7221-7223SE,0,0,0
01,61259,0106906,7280-7299,0,1872.22,1872.22
01,61259,0106906,7438,0,0,0
01,61259,0106906,7439,0,0,0
01,61259,0106906,7630-7699,0,0,0
01,61259,0106906,8011,0,0,0
01,61259,0106906,8015,0,474901,474901
01,61259,0106906,8019,0,0,0
01,61259,0106906,8020-8039,0,0,0
01,61259,0106906,8040-8079,0,0,0
01,61259,0106906,8080-8089,0,0,0
01,61259,0106906,"8091, 8097",0,0,0
01,61259,0106906,8092,0,0,0
01,61259,0106906,"8110, 8260-8299",0,0,0
01,61259,0106906,"8181, 8182",0,0,0
01,61259,0106906,8220,0,0,0
01,61259,0106906,8290,62548,0,62548
01,61259,0106906,8480,0,51227.5,51227.5
01,61259,0106906,8780,0,195568,195568
01,61259,0106906,8930-8979,0,254918.17,254918.17
01,61259,0106906,8980-8999,17304.8,-17304.8,0
01,61259,0106906,9110,0,0,0
01,61259,0106906,9111,0,0,0
01,61259,0106906,9120,0,69133.96,69133.96
01,61259,0106906,9130,0,0,0
01,61259,0106906,9135,0,0,0
01,61259,0106906,9140,0,0,0
01,61259,0106906,9150,0,0,0
01,61259,0106906,9200,0,0,0
01,61259,0106906,9290,0,0,0
01,61259,0106906,9320,0,0,0
01,61259,0106906,9330,0,0,0
01,61259,0106906,9340,0,0,0
01,61259,0106906,9400-9499,0,0,0
01,61259,0106906,9500,0,0,0
01,61259,0106906,9590,0,0,0
01,61259,0106906,9640,0,0,0
01,61259,0106906,9650,0,0,0
01,61259,0106906,9660-9669,0,0,0
01,61259,0106906,9711,0,0,0
01,61259,0106906,9712,0,0,0
01,61259,0106906,9713,0,0,0
01,61259,0106906,9719,0,0,0
01,61259,0106906,9730,0,0,0
01,61259,0106906,9740,0,0,0
01,61259,0106906,9770,0,0,0
01,61259,0106906,"9775, 9780",0,0,0
01,61259,0106906,9790,0,69133.96,69133.96
01,61259,0106906,9791,8061.64,41606.85,49668.49
01,61259,0106906,"9793, 9795",0,8641.51,8641.51
01,61259,0106906,LocalRevAO,0,121596.3,121596.3
01,61259,0106906,StateRevAO,0,50407.17,50407.17
01,61259,0106906,StateRevSE,0,0,0
01,61259,0107169,1100,0,160382,160382
01,61259,0107169,1200,0,0,0
01,61259,0107169,1300,0,64166.67,64166.67
01,61259,0107169,1900,0,0,0
01,61259,0107169,2100,0,0,0
